Date,USCPI,MXCPI,MXNUSD,MXREER,SR464,SR465,SR1501,SR1503
Jul 2023,304.609,128.832000000000,16.9447,68.6121,326.3503,191.5776,602.4568,"1,493.1207"
Aug 2023,306.082,129.545000000000,16.9660,67.7855,328.3317,194.2613,603.2141,"1,501.3841"
Sep 2023,307.276,130.120000000000,17.2426,67.8905,329.5053,196.9534,613.0484,"1,508.0482"
Oct 2023,307.696,130.609000000000,18.0338,70.6465,331.8204,198.5992,641.1790,"1,513.7155"
Nov 2023,308.148,131.445000000000,17.4537,68.4591,331.8073,197.0831,620.5539,"1,523.4045"
Dec 2023,308.741,132.373000000000,17.2253,67.6555,332.7606,195.9961,612.4333,"1,534.1597"
Jan 2024,309.698,133.555000000000,17.0626,66.3803,334.2327,196.9908,606.6487,"1,547.8587"
Feb 2024,310.967,133.681000000000,17.0996,66.2663,336.2712,198.7761,607.9642,"1,549.3190"
Mar 2024,312.345,134.065000000000,16.8445,65.4354,338.2159,198.8726,598.8943,"1,553.7694"
Apr 2024,313.023,134.336000000000,16.7691,64.5974,340.0148,201.2107,596.2135,"1,556.9102"
May 2024,313.175,134.087000000000,16.8011,64.9942,341.1195,201.3883,597.3512,"1,554.0244"
Jun 2024,313.044,134.594000000000,18.0839,69.5783,341.9178,202.1925,642.9603,"1,559.9004"
Jul 2024,313.569,136.003000000000,18.0786,69.1775,343.0903,201.8883,642.7718,"1,576.2302"
Aug 2024,314.062,136.013000000000,19.0568,74.3518,344.0024,198.5139,677.5510,"1,576.3461"
Sep 2024,314.732,136.080000000000,19.6395,77.1380,343.9873,197.0886,698.2685,"1,577.1226"
Oct 2024,315.631,136.828000000000,19.6659,76.2459,346.7690,200.1767,699.2071,"1,585.7917"
Nov 2024,316.528,137.424000000000,20.3185,77.2333,347.3275,203.6174,722.4099,"1,592.6991"
Dec 2024,317.604,137.949000000000,20.2382,76.4066,348.1799,204.7281,719.5549,"1,598.7837"
Jan 2025,318.961,138.343000000000,20.5599,76.9225,350.0932,207.1310,730.9927,"1,603.3500"
Feb 2025,319.679,138.726000000000,20.4612,77.1605,351.4628,205.7353,727.4835,"1,607.7889"
Mar 2025,319.785,139.161000000000,20.2488,77.6275,352.8811,202.5561,719.9317,"1,612.8304"
Apr 2025,320.302,139.620000000000,20.1385,78.6780,354.6224,199.0873,716.0101,"1,618.1501"
May 2025,320.62,140.012000000000,19.4585,76.2286,355.4055,198.4273,691.8332,"1,622.6932"
Jun 2025,321.435,140.405000000000,19.0791,75.3542,356.5225,196.8819,678.3439,"1,627.2480"
Jul 2025,322.169,140.780000000000,18.6948,73.8998,357.7275,196.8521,664.6804,"1,631.5941"
Aug 2025,323.291,140.867000000000,18.7204,73.8474,358.7116,197.6819,665.5906,"1,632.6024"
Sep 2025,324.245,141.197000000000,18.5281,73.1751,359.2532,197.2849,658.7535,"1,636.4270"
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
